genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_lecanii_corni,Exophiala_crusticola,CP034380.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 171_1,52327,803554,9084,9308,2_9083,2_9307,76,437920,1131900,142,349,1_141,1_348,76,+,437920,1131900,142,349,1_141,1_348,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034380.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 172_1,97707,150822,9101,9117,2_9100,2_9116,9,1141327,1213258,351,372,1_350,1_371,9,+,1141327,1213258,351,372,1_350,1_371,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034380.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 174_1,1292240,1363977,9449,9473,2_9448,2_9472,6,1743233,1779040,539,551,1_538,1_550,6,+,1743233,1779040,539,551,1_538,1_550,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034380.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 177_1,1649598,1736869,9564,9582,2_9563,2_9581,11,2143175,2197549,666,682,1_665,1_681,11,+,2143175,2197549,666,682,1_665,1_681,contig_1,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034381.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 179_1,11733,581042,9763,9930,2_9762,2_9929,26,818384,1308423,1502,1666,1_1501,1_1665,26,+,818384,1308423,1502,1666,1_1501,1_1665,contig_14,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034381.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 180_1,113912,211029,9790,9814,2_9789,2_9813,16,342182,410860,1357,1381,1_1356,1_1380,16,+,342182,410860,1357,1381,1_1356,1_1380,contig_14,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034381.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 181_1,220820,447077,9817,9883,2_9816,2_9882,10,672534,765823,1460,1488,1_1459,1_1487,10,+,672534,765823,1460,1488,1_1459,1_1487,contig_14,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034381.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 182_1,679352,1429279,9958,10189,2_9957,2_10188,58,1377275,1954716,2982,3172,1_2981,1_3171,58,+,1377275,1954716,2982,3172,1_2981,1_3171,contig_16,Exophiala_crusticola
Exophiala_lecanii_corni,Exophiala_crusticola,CP034381.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 183_1,1430772,1456990,10190,10198,2_10189,2_10197,6,1430890,1455532,3003,3011,1_3002,1_3010,6,+,1430890,1455532,3003,3011,1_3002,1_3010,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 13_1,2722012,2752704,830,836,1_829,1_835,6,1381692,1421080,429,438,2_428,2_437,6,-,1421080,1381692,438,429,2_437,2_428,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 17_1,964040,1007181,305,313,1_304,1_312,9,1580422,1640607,484,496,2_483,2_495,9,-,1640607,1580422,496,484,2_495,2_483,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 22_1,2762245,2879486,840,883,1_839,1_882,12,2449126,2501576,755,772,2_754,2_771,12,-,2501576,2449126,772,755,2_771,2_754,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 23_1,2468229,2481222,759,764,1_758,1_763,6,2550052,2567824,790,797,2_789,2_796,6,-,2567824,2550052,797,790,2_796,2_789,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 24_1,2923698,3010306,899,928,1_898,1_927,28,2658656,2802307,815,853,2_814,2_852,28,-,2802307,2658656,853,815,2_852,2_814,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 26_1,2887027,2902869,887,893,1_886,1_892,7,3124033,3155486,952,964,2_951,2_963,7,-,3155486,3124033,964,952,2_963,2_951,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 30_1,2097518,2121815,654,661,1_653,1_660,7,3638247,3682937,1103,1117,2_1102,2_1116,7,-,3682937,3638247,1117,1103,2_1116,2_1102,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 45_1,2807019,2881815,856,885,1_855,1_884,9,2974799,3009576,2070,2081,2_2069,2_2080,9,-,3009576,2974799,2081,2070,2_2080,2_2069,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034380.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 173_1,1285714,1493467,394,460,1_393,1_459,28,1050614,1252174,9391,9438,2_9390,2_9437,28,-,1252174,1050614,9438,9391,2_9437,2_9390,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034380.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 175_1,926338,953899,290,301,1_289,1_300,12,1424685,1453651,9491,9503,2_9490,2_9502,12,-,1453651,1424685,9503,9491,2_9502,2_9490,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034380.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 176_1,2404308,2427225,741,747,1_740,1_746,7,1555010,1603010,9537,9551,2_9536,2_9550,7,-,1603010,1555010,9551,9537,2_9550,2_9536,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_1,CP034380.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 178_1,1587904,1823872,485,570,1_484,1_569,36,1737642,1930976,9583,9644,2_9582,2_9643,36,-,1930976,1737642,9644,9583,2_9643,2_9582,contig_1,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 20_1,83357,101852,1270,1276,1_1269,1_1275,6,2098784,2112632,642,647,2_641,2_646,6,-,2112632,2098784,647,642,2_646,2_641,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 48_1,3498640,3537552,2402,2415,1_2401,1_2414,11,145184,225546,2287,2312,2_2286,2_2311,11,-,225546,145184,2312,2287,2_2311,2_2286,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 49_1,3070552,3108330,2249,2266,1_2248,1_2265,12,234256,369382,2317,2352,2_2316,2_2351,12,-,369382,234256,2352,2317,2_2351,2_2316,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 52_1,2274473,2307908,1994,2009,1_1993,1_2008,12,668084,707825,2443,2457,2_2442,2_2456,12,-,707825,668084,2457,2443,2_2456,2_2442,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 54_1,3189119,3215390,2302,2308,1_2301,1_2307,6,863627,893129,2512,2519,2_2511,2_2518,6,-,893129,863627,2519,2512,2_2518,2_2511,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 55_1,3383340,3475037,2363,2391,1_2362,1_2390,25,903812,1041849,2523,2565,2_2522,2_2564,25,-,1041849,903812,2565,2523,2_2564,2_2522,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 56_1,3540983,3755555,2417,2487,1_2416,1_2486,19,1062407,1233093,2570,2629,2_2569,2_2628,19,-,1233093,1062407,2629,2570,2_2628,2_2569,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 57_1,2899124,2966945,2200,2215,1_2199,1_2214,9,1303661,1395274,2650,2668,2_2649,2_2667,9,-,1395274,1303661,2668,2650,2_2667,2_2649,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 59_1,3633365,3661887,2445,2452,1_2444,1_2451,7,1482720,1515222,2692,2699,2_2691,2_2698,7,-,1515222,1482720,2699,2692,2_2698,2_2691,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 60_1,3130352,3185511,2276,2300,1_2275,1_2299,22,1529994,1620885,2707,2739,2_2706,2_2738,22,-,1620885,1529994,2739,2707,2_2738,2_2706,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 61_1,3256385,3335887,2324,2348,1_2323,1_2347,22,1645279,1757603,2745,2773,2_2744,2_2772,22,-,1757603,1645279,2773,2745,2_2772,2_2744,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 66_1,1421363,1495639,1712,1741,1_1711,1_1740,16,2327350,2436285,2953,2987,2_2952,2_2986,16,-,2436285,2327350,2987,2953,2_2986,2_2952,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 67_1,1795774,1987690,1843,1897,1_1842,1_1896,13,2499449,2675994,3005,3047,2_3004,2_3046,13,-,2675994,2499449,3047,3005,2_3046,2_3004,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 68_1,2197364,2273415,1962,1993,1_1961,1_1992,19,2695050,2763316,3054,3079,2_3053,2_3078,19,-,2763316,2695050,3079,3054,2_3078,2_3053,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 70_1,2544960,2603610,2075,2100,1_2074,1_2099,20,3113471,3222348,3189,3241,2_3188,2_3240,20,-,3222348,3113471,3241,3189,2_3240,2_3188,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034372.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 71_1,1377775,1618505,1691,1776,1_1690,1_1775,27,3278605,3492834,3255,3315,2_3254,2_3314,27,-,3492834,3278605,3315,3255,2_3314,2_3254,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 129_1,1179160,1198970,1623,1629,1_1622,1_1628,6,1811853,1841099,6493,6504,2_6492,2_6503,6,-,1841099,1811853,6504,6493,2_6503,2_6492,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_14,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 131_1,163448,255305,1300,1325,1_1299,1_1324,15,2443641,2553750,6676,6707,2_6675,2_6706,15,-,2553750,2443641,6707,6676,2_6706,2_6675,contig_14,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 110_1,3627740,3844810,3728,3792,1_3727,1_3791,15,143467,456350,5248,5340,2_5247,2_5339,15,-,456350,143467,5340,5248,2_5339,2_5247,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 112_1,2892800,3513196,3467,3686,1_3466,1_3685,45,468962,939005,5344,5474,2_5343,2_5473,45,-,939005,468962,5474,5344,2_5473,2_5343,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 113_1,3548108,3613290,3699,3723,1_3698,1_3722,21,994415,1086330,5497,5521,2_5496,2_5520,21,-,1086330,994415,5521,5497,2_5520,2_5496,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 114_1,2638205,2665203,3392,3402,1_3391,1_3401,9,1239394,1289170,5568,5582,2_5567,2_5581,9,-,1289170,1239394,5582,5568,2_5581,2_5567,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 115_1,3019448,3135217,3509,3548,1_3508,1_3547,14,1347135,1503161,5598,5639,2_5597,2_5638,14,-,1503161,1347135,5639,5598,2_5638,2_5597,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 116_1,3298517,3341023,3608,3626,1_3607,1_3625,14,1641782,1720115,5643,5665,2_5642,2_5664,14,-,1720115,1641782,5665,5643,2_5664,2_5642,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034375.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 118_1,2747559,2778983,3425,3431,1_3424,1_3430,7,1926384,1972739,5726,5739,2_5725,2_5738,7,-,1972739,1926384,5739,5726,2_5738,2_5725,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 123_1,328753,457125,2659,2692,1_2658,1_2691,23,393768,553407,6068,6111,2_6067,2_6110,23,-,553407,393768,6111,6068,2_6110,2_6067,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 125_1,492307,1043368,2703,2871,1_2702,1_2870,51,813949,1198696,6196,6300,2_6195,2_6299,51,-,1198696,813949,6300,6196,2_6299,2_6195,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034381.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 184_1,1110730,1189902,2892,2919,1_2891,1_2918,18,1572281,1651817,10246,10272,2_10245,2_10271,18,-,1651817,1572281,10272,10246,2_10271,2_10245,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034381.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 185_1,1331916,1368206,2970,2981,1_2969,1_2980,9,1687243,1724872,10279,10291,2_10278,2_10290,9,-,1724872,1687243,10291,10279,2_10290,2_10278,contig_16,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 12_1,76697,106343,3870,3880,1_3869,1_3879,10,1309385,1344440,403,416,2_402,2_415,10,-,1344440,1309385,416,403,2_415,2_402,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 77_1,3134071,3579563,4875,5007,1_4874,1_5006,52,760338,1379747,3556,3742,2_3555,2_3741,52,-,1379747,760338,3742,3556,2_3741,2_3555,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 78_1,2157235,2179275,4580,4586,1_4579,1_4585,6,1172570,1190789,3675,3681,2_3674,2_3680,6,-,1190789,1172570,3681,3675,2_3680,2_3674,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 80_1,2229839,2273716,4603,4615,1_4602,1_4614,10,1534476,1581994,3779,3794,2_3778,2_3793,10,-,1581994,1534476,3794,3779,2_3793,2_3778,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 81_1,2189888,2209876,4589,4596,1_4588,1_4595,7,1822047,1840860,3868,3875,2_3867,2_3874,7,-,1840860,1822047,3875,3868,2_3874,2_3867,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 82_1,2386378,2427032,4657,4669,1_4656,1_4668,12,1855731,1912008,3880,3898,2_3879,2_3897,12,-,1912008,1855731,3898,3880,2_3897,2_3879,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 85_1,2553682,2700409,4708,4752,1_4707,1_4751,21,2254081,2610289,4008,4122,2_4007,2_4121,21,-,2610289,2254081,4122,4008,2_4121,2_4007,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 88_1,2280193,2310073,4619,4629,1_4618,1_4628,10,3065673,3103677,4254,4263,2_4253,2_4262,10,-,3103677,3065673,4263,4254,2_4262,2_4253,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 134_1,848422,907579,4142,4163,1_4141,1_4162,10,570617,669501,6920,6944,2_6919,2_6943,10,-,669501,570617,6944,6920,2_6943,2_6919,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 135_1,1020067,1196445,4203,4259,1_4202,1_4258,26,718621,940607,6953,7020,2_6952,2_7019,26,-,940607,718621,7020,6953,2_7019,2_6952,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 136_1,1589854,1610628,4385,4391,1_4384,1_4390,6,856455,878956,6997,7004,2_6996,2_7003,6,-,878956,856455,7004,6997,2_7003,2_6996,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 137_1,415573,450464,3991,4005,1_3990,1_4004,7,977374,1015350,7033,7045,2_7032,2_7044,7,-,1015350,977374,7045,7033,2_7044,2_7032,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 138_1,201047,228936,3922,3936,1_3921,1_3935,6,1026914,1077948,7051,7066,2_7050,2_7065,6,-,1077948,1026914,7066,7051,2_7065,2_7050,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 139_1,731995,968188,4102,4184,1_4101,1_4183,30,1085537,1345847,7068,7136,2_7067,2_7135,30,-,1345847,1085537,7136,7068,2_7135,2_7067,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 142_1,1370952,1410297,4307,4319,1_4306,1_4318,6,1561479,1602901,7211,7226,2_7210,2_7225,6,-,1602901,1561479,7226,7211,2_7225,2_7210,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 144_1,519729,618182,4031,4066,1_4030,1_4065,21,2108374,2284983,7387,7450,2_7386,2_7449,21,-,2284983,2108374,7450,7387,2_7449,2_7386,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 165_1,2497960,2548083,4694,4706,1_4693,1_4705,9,1427341,1472167,8768,8787,2_8767,2_8786,9,-,1472167,1427341,8787,8768,2_8786,2_8767,contig_17,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 31_1,4647158,4872533,6610,6674,1_6609,1_6673,22,32694,253677,1226,1288,2_1225,2_1287,22,-,253677,32694,1288,1226,2_1287,2_1225,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 32_1,3974843,4295218,6407,6502,1_6406,1_6501,35,313200,636524,1307,1380,2_1306,2_1379,35,-,636524,313200,1380,1307,2_1379,2_1306,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 35_1,3778296,3832709,6349,6369,1_6348,1_6368,17,1189154,1313828,1543,1580,2_1542,2_1579,17,-,1313828,1189154,1580,1543,2_1579,2_1542,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 37_1,4295648,4399244,6503,6534,1_6502,1_6533,23,1413397,1630347,1607,1671,2_1606,2_1670,23,-,1630347,1413397,1671,1607,2_1670,2_1606,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 38_1,3657324,3957191,6322,6405,1_6321,1_6404,20,1493669,1690368,1628,1691,2_1627,2_1690,20,-,1690368,1493669,1691,1628,2_1690,2_1627,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 41_1,3505473,3600995,6277,6305,1_6276,1_6304,22,2081070,2298703,1794,1856,2_1793,2_1855,22,-,2298703,2081070,1856,1794,2_1855,2_1793,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 42_1,2511030,2783861,5970,6053,1_5969,1_6052,20,2323778,2453412,1863,1898,2_1862,2_1897,20,-,2453412,2323778,1898,1863,2_1897,2_1862,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 100_1,2074360,2116152,5826,5838,1_5825,1_5837,10,1722268,1768091,4831,4850,2_4830,2_4849,10,-,1768091,1722268,4850,4831,2_4849,2_4830,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 101_1,1396058,1632192,5617,5684,1_5616,1_5683,40,1815644,2172127,4871,4971,2_4870,2_4970,40,-,2172127,1815644,4971,4871,2_4970,2_4870,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 103_1,1940489,2062818,5786,5821,1_5785,1_5820,21,2177319,2446632,4974,5057,2_4973,2_5056,21,-,2446632,2177319,5057,4974,2_5056,2_4973,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 106_1,1557490,1591298,5664,5670,1_5663,1_5669,6,2466023,2495677,5060,5070,2_5059,2_5069,6,-,2495677,2466023,5070,5060,2_5069,2_5059,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 107_1,1366941,1403035,5607,5619,1_5606,1_5618,9,2512324,2554523,5076,5086,2_5075,2_5085,9,-,2554523,2512324,5086,5076,2_5085,2_5075,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 109_1,655164,673247,5371,5377,1_5370,1_5376,7,2732047,2782597,5134,5147,2_5133,2_5146,7,-,2782597,2732047,5147,5134,2_5146,2_5133,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 93_1,1304634,1346163,5588,5602,1_5587,1_5601,7,814152,842327,4562,4572,2_4561,2_4571,7,-,842327,814152,4572,4562,2_4571,2_4561,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 94_1,1642306,1689967,5685,5697,1_5684,1_5696,11,842775,896399,4573,4592,2_4572,2_4591,11,-,896399,842775,4592,4573,2_4591,2_4572,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 96_1,836192,995603,5427,5478,1_5426,1_5477,38,1169350,1510937,4661,4767,2_4660,2_4766,38,-,1510937,1169350,4767,4661,2_4766,2_4660,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 97_1,1905883,1939825,5770,5785,1_5769,1_5784,8,1265626,1301366,4684,4697,2_4683,2_4696,8,-,1301366,1265626,4697,4684,2_4696,2_4683,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 98_1,678428,744325,5378,5397,1_5377,1_5396,12,1524733,1593190,4770,4787,2_4769,2_4786,12,-,1593190,1524733,4787,4770,2_4786,2_4769,contig_19,Exophiala_crusticola
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 15_1,1112510,1133199,7293,7299,1_7292,1_7298,6,1503696,1525830,463,468,2_462,2_467,6,-,1525830,1503696,468,463,2_467,2_462,contig_50,Exophiala_crusticola
