genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 95_1,1129577,1298509,5532,5585,1_5531,1_5584,36,960200,1168569,4610,4660,2_4609,2_4659,36,+,960200,1168569,4610,4660,2_4609,2_4659,CP034374.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 99_1,1763215,1871701,5724,5759,1_5723,1_5758,24,1608075,1960206,4793,4911,2_4792,2_4910,24,+,1608075,1960206,4793,4911,2_4792,2_4910,CP034374.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 14_1,914850,955698,7216,7231,1_7215,1_7230,15,1440343,1491249,440,455,2_439,2_454,15,+,1440343,1491249,440,455,2_439,2_454,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 2_1,402387,419929,7022,7029,1_7021,1_7028,7,349983,367083,101,108,2_100,2_107,7,+,349983,367083,101,108,2_100,2_107,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 4_1,1083483,1159063,7281,7307,1_7280,1_7306,12,534556,603266,154,175,2_153,2_174,12,+,534556,603266,154,175,2_153,2_174,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 5_1,823919,837270,7180,7187,1_7179,1_7186,7,695297,715397,201,211,2_200,2_210,7,+,695297,715397,201,211,2_200,2_210,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 7_1,284537,381988,6980,7015,1_6979,1_7014,31,778963,892396,233,272,2_232,2_271,31,+,778963,892396,233,272,2_232,2_271,CP034370.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 46_1,1296133,1666172,7826,7945,1_7829,1_7948,25,3021207,3335661,2087,2175,2_2086,2_2174,25,+,3021207,3335661,2087,2175,2_2086,2_2174,CP034371.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 75_1,520701,576848,7593,7613,1_7596,1_7616,14,555588,631201,3490,3513,2_3489,2_3512,14,+,555588,631201,3490,3513,2_3489,2_3512,CP034373.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 148_1,1827244,1857995,7995,8004,1_7998,1_8007,6,297767,342442,7655,7664,2_7654,2_7663,6,+,297767,342442,7655,7664,2_7654,2_7663,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 152_1,3320577,3519166,8477,8538,1_8480,1_8541,28,1289022,1806763,7943,8094,2_7942,2_8093,28,+,1289022,1806763,7943,8094,2_7942,2_8093,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 154_1,2705215,2737422,8287,8293,1_8290,1_8296,7,1824017,1858433,8100,8109,2_8099,2_8108,7,+,1824017,1858433,8100,8109,2_8099,2_8108,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 155_1,2921485,3309762,8343,8470,1_8346,1_8473,40,1864958,2040767,8112,8166,2_8111,2_8165,40,+,1864958,2040767,8112,8166,2_8111,2_8165,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 156_1,2644288,2663856,8264,8271,1_8267,1_8274,6,2049143,2066415,8167,8173,2_8166,2_8172,6,+,2049143,2066415,8167,8173,2_8166,2_8172,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 157_1,3438456,3681062,8514,8589,1_8517,1_8592,18,2070082,2224473,8174,8234,2_8173,2_8233,18,+,2070082,2224473,8174,8234,2_8173,2_8233,CP034378.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 160_1,73876,355962,7445,7532,1_7448,1_7535,39,45431,500429,8358,8481,2_8357,2_8480,39,+,45431,500429,8358,8481,2_8357,2_8480,CP034379.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 162_1,365475,605345,7535,7622,1_7538,1_7625,35,691367,1131453,8544,8679,2_8543,2_8678,35,+,691367,1131453,8544,8679,2_8543,2_8678,CP034379.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 163_1,787904,1153373,7667,7779,1_7670,1_7782,28,995581,1318353,8639,8737,2_8638,2_8736,28,+,995581,1318353,8639,8737,2_8638,2_8736,CP034379.1,Exophiala_lecanii_corni
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 168_1,950247,1232634,7714,7804,1_7717,1_7807,13,1937930,2210010,8914,9008,2_8913,2_9007,13,+,1937930,2210010,8914,9008,2_8913,2_9007,CP034379.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 10_1,1162414,1249485,363,387,2_362,2_386,14,1511769,1585457,462,484,1_461,1_483,14,+,1511769,1585457,462,484,1_461,1_483,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 16_1,1548077,1575930,475,483,2_474,2_482,6,2376848,2400684,733,739,1_732,1_738,6,+,2376848,2400684,733,739,1_732,1_738,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 18_1,1770768,1798636,537,544,2_536,2_543,6,1730893,1793612,536,558,1_535,1_557,6,+,1730893,1793612,536,558,1_535,1_557,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 25_1,2826755,3100261,864,948,2_863,2_947,24,2198537,2345927,683,720,1_682,1_719,24,+,2198537,2345927,683,720,1_682,1_719,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 27_1,3165643,3296649,967,995,2_966,2_994,13,1960263,2047934,615,640,1_614,1_639,13,+,1960263,2047934,615,640,1_614,1_639,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 28_1,3438773,3509791,1037,1056,2_1036,2_1055,12,2435840,2629801,749,805,1_748,1_804,12,+,2435840,2629801,749,805,1_748,1_804,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 29_1,3531511,3875521,1065,1181,2_1064,2_1180,28,3085332,3232227,941,998,1_940,1_997,28,+,3085332,3232227,941,998,1_940,1_997,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 9_1,1034545,1158201,318,361,2_317,2_360,21,2507180,2675378,772,818,1_771,1_817,21,+,2507180,2675378,772,818,1_771,1_817,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 14_1,1440343,1491249,440,455,2_439,2_454,15,914850,955698,7216,7231,1_7215,1_7230,15,+,914850,955698,7216,7231,1_7215,1_7230,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 2_1,349983,367083,101,108,2_100,2_107,7,402387,419929,7022,7029,1_7021,1_7028,7,+,402387,419929,7022,7029,1_7021,1_7028,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 4_1,534556,603266,154,175,2_153,2_174,12,1083483,1159063,7281,7307,1_7280,1_7306,12,+,1083483,1159063,7281,7307,1_7280,1_7306,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 5_1,695297,715397,201,211,2_200,2_210,7,823919,837270,7180,7187,1_7179,1_7186,7,+,823919,837270,7180,7187,1_7179,1_7186,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 7_1,778963,892396,233,272,2_232,2_271,31,284537,381988,6980,7015,1_6979,1_7014,31,+,284537,381988,6980,7015,1_6979,1_7014,CP034370.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 33_1,650848,913555,1387,1462,2_1386,2_1461,30,4629587,4927321,6602,6686,1_6601,1_6685,30,+,4629587,4927321,6602,6686,1_6601,1_6685,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 34_1,914459,1150103,1463,1533,2_1462,2_1532,48,4435568,4629339,6543,6601,1_6542,1_6600,48,+,4435568,4629339,6543,6601,1_6542,1_6600,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 36_1,1332143,1391203,1584,1601,2_1583,2_1600,9,3252625,3280276,6191,6201,1_6190,1_6200,9,+,3252625,3280276,6191,6201,1_6190,1_6200,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 39_1,1724803,1850898,1699,1728,2_1698,2_1727,11,2705137,2829146,6033,6068,1_6032,1_6067,11,+,2705137,2829146,6033,6068,1_6032,1_6067,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 40_1,1899823,2024692,1742,1775,2_1741,2_1774,13,4058994,4223276,6432,6480,1_6431,1_6479,13,+,4058994,4223276,6432,6480,1_6431,1_6479,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 43_1,2507065,2765476,1913,1999,2_1912,2_1998,27,3282611,3439615,6202,6251,1_6201,1_6250,27,+,3282611,3439615,6202,6251,1_6201,1_6250,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 44_1,2824613,2882299,2015,2033,2_2014,2_2032,12,3000748,3049585,6109,6127,1_6108,1_6126,12,+,3000748,3049585,6109,6127,1_6108,1_6126,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,scaffold_105,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 46_1,3021207,3335661,2087,2175,2_2086,2_2174,25,1296133,1666172,7826,7945,1_7829,1_7948,25,+,1296133,1666172,7826,7945,1_7829,1_7948,CP034371.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 47_1,55178,138450,2253,2283,2_2252,2_2282,23,2759101,2827026,2147,2171,1_2146,1_2170,23,+,2759101,2827026,2147,2171,1_2146,1_2170,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 50_1,381719,434141,2354,2370,2_2353,2_2369,9,3349664,3383098,2352,2362,1_2351,1_2361,9,+,3349664,3383098,2352,2362,1_2351,1_2361,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 51_1,479288,592645,2382,2413,2_2381,2_2412,19,3699723,3838298,2465,2513,1_2464,1_2512,19,+,3699723,3838298,2465,2513,1_2464,1_2512,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 53_1,753474,837611,2474,2505,2_2473,2_2504,15,2618489,2683820,2103,2122,1_2102,1_2121,15,+,2618489,2683820,2103,2122,1_2102,1_2121,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 58_1,1405479,1465675,2671,2690,2_2670,2_2689,16,2690255,2747295,2124,2145,1_2123,1_2144,16,+,2690255,2747295,2124,2145,1_2123,1_2144,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 62_1,1760941,1880909,2775,2813,2_2774,2_2812,27,2967635,3060358,2216,2247,1_2215,1_2246,27,+,2967635,3060358,2216,2247,1_2215,1_2246,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 63_1,1881935,1903088,2814,2821,2_2813,2_2820,7,2836006,2893871,2175,2197,1_2174,1_2196,7,+,2836006,2893871,2175,2197,1_2174,1_2196,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 64_1,1906496,2019518,2824,2858,2_2823,2_2857,20,2316306,2430060,2013,2047,1_2012,1_2046,20,+,2316306,2430060,2013,2047,1_2012,1_2046,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 65_1,2100697,2267143,2885,2936,2_2884,2_2935,40,2034740,2161425,1906,1954,1_1905,1_1953,40,+,2034740,2161425,1906,1954,1_1905,1_1953,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 69_1,2806319,3096102,3091,3185,2_3090,2_3184,42,1631319,1905157,1781,1875,1_1780,1_1874,42,+,1631319,1905157,1781,1875,1_1780,1_1874,CP034372.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_10,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 86_1,2647505,2667084,4138,4145,2_4137,2_4144,6,473043,515501,1101,1118,1_1100,1_1117,6,+,473043,515501,1101,1118,1_1100,1_1117,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 79_1,1392093,1821071,3744,3867,2_3743,2_3866,37,2653920,2918022,4740,4820,1_4739,1_4819,37,+,2653920,2918022,4740,4820,1_4739,1_4819,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 83_1,1948227,2246610,3908,4005,2_3907,2_4004,33,1895229,2147380,4495,4577,1_4494,1_4576,33,+,1895229,2147380,4495,4577,1_4494,1_4576,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 84_1,2140335,2160624,3963,3968,2_3962,2_3967,5,3225141,3241227,4900,4905,1_4899,1_4904,5,+,3225141,3241227,4900,4905,1_4899,1_4904,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 87_1,2748061,2976816,4172,4229,2_4171,2_4228,31,2918275,3100321,4821,4866,1_4820,1_4865,31,+,2918275,3100321,4821,4866,1_4820,1_4865,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 72_1,27595,215674,3331,3387,2_3330,2_3386,17,2460059,2589112,5951,5993,1_5950,1_5992,17,+,2460059,2589112,5951,5993,1_5950,1_5992,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 73_1,132824,414449,3365,3437,2_3364,2_3436,17,2797224,3205241,6058,6179,1_6057,1_6178,17,+,2797224,3205241,6058,6179,1_6057,1_6178,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 74_1,420340,508151,3440,3473,2_3439,2_3472,18,3457615,3501896,6258,6276,1_6257,1_6275,18,+,3457615,3501896,6258,6276,1_6257,1_6275,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,scaffold_105,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 75_1,555588,631201,3490,3513,2_3489,2_3512,14,520701,576848,7593,7613,1_7596,1_7616,14,+,520701,576848,7593,7613,1_7596,1_7616,CP034373.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 102_1,2122975,2143292,4958,4964,2_4957,2_4963,7,1733294,1754601,5711,5719,1_5710,1_5718,7,+,1733294,1754601,5711,5719,1_5710,1_5718,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 104_1,2220562,2338376,4987,5025,2_4986,2_5024,11,1026263,1107349,5489,5522,1_5488,1_5521,11,+,1026263,1107349,5489,5522,1_5488,1_5521,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 105_1,2246776,2296065,5000,5014,2_4999,2_5013,8,629499,654504,5362,5370,1_5361,1_5369,8,+,629499,654504,5362,5370,1_5361,1_5369,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 108_1,2571508,2913409,5092,5191,2_5091,2_5190,42,2131660,2355602,5844,5910,1_5843,1_5909,42,+,2131660,2355602,5844,5910,1_5843,1_5909,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 89_1,77757,313232,4344,4416,2_4343,2_4415,23,103058,199590,5205,5238,1_5204,1_5237,23,+,103058,199590,5205,5238,1_5204,1_5237,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 90_1,157294,254968,4370,4398,2_4369,2_4397,11,383377,443641,5287,5306,1_5286,1_5305,11,+,383377,443641,5287,5306,1_5286,1_5305,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 91_1,435608,573801,4455,4491,2_4454,2_4490,27,747281,834834,5398,5426,1_5397,1_5425,27,+,747281,834834,5398,5426,1_5397,1_5425,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 92_1,577049,925259,4493,4603,2_4492,2_4602,26,259140,628705,5250,5361,1_5249,1_5360,26,+,259140,628705,5250,5361,1_5249,1_5360,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 95_1,960200,1168569,4610,4660,2_4609,2_4659,36,1129577,1298509,5532,5585,1_5531,1_5584,36,+,1129577,1298509,5532,5585,1_5531,1_5584,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034374.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 99_1,1608075,1960206,4793,4911,2_4792,2_4910,24,1763215,1871701,5724,5759,1_5723,1_5758,24,+,1763215,1871701,5724,5759,1_5723,1_5758,CP034374.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034375.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 111_1,228114,303715,5271,5293,2_5270,2_5292,16,2407767,2462513,3319,3335,1_3318,1_3334,16,+,2407767,2462513,3319,3335,1_3318,1_3334,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034375.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 117_1,1778298,1878668,5680,5709,2_5679,2_5708,17,2482021,2580417,3341,3372,1_3340,1_3371,17,+,2482021,2580417,3341,3372,1_3340,1_3371,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034375.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 119_1,2057812,2263176,5759,5820,2_5758,2_5819,25,2094104,2328851,3224,3292,1_3223,1_3291,25,+,2094104,2328851,3224,3292,1_3223,1_3291,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034375.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 120_1,2366788,2580449,5853,5915,2_5852,2_5914,30,2583610,2869439,3373,3458,1_3372,1_3457,30,+,2583610,2869439,3373,3458,1_3372,1_3457,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034375.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 121_1,2628090,2651769,5937,5945,2_5936,2_5944,7,3138352,3157842,3549,3556,1_3548,1_3555,7,+,3138352,3157842,3549,3556,1_3548,1_3555,CP034375.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034376.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 126_1,1345297,1527490,6347,6402,2_6346,2_6401,27,1041537,1263244,1579,1650,1_1578,1_1649,27,+,1041537,1263244,1579,1650,1_1578,1_1649,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034376.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 127_1,1538666,1793797,6405,6485,2_6404,2_6484,19,833914,986123,1508,1556,1_1507,1_1555,19,+,833914,986123,1508,1556,1_1507,1_1555,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034376.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 130_1,1842565,2381416,6505,6656,2_6504,2_6655,48,325992,728591,1349,1477,1_1348,1_1476,48,+,325992,728591,1349,1477,1_1348,1_1476,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034376.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 122_1,167344,319049,6013,6045,2_6012,2_6044,16,1210644,1258532,2925,2942,1_2924,1_2941,16,+,1210644,1258532,2925,2942,1_2924,1_2941,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034376.1,contig_16,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 124_1,653903,795248,6142,6187,2_6141,2_6186,17,1271097,1327014,2948,2967,1_2947,1_2966,17,+,1271097,1327014,2948,2967,1_2947,1_2966,CP034376.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034377.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 132_1,90716,496507,6768,6897,2_6767,2_6896,34,1202096,1585359,4260,4382,1_4259,1_4381,34,+,1202096,1585359,4260,4382,1_4259,1_4381,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034377.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 133_1,549584,570241,6914,6919,2_6913,2_6918,6,466930,480151,4011,4017,1_4010,1_4016,6,+,466930,480151,4011,4017,1_4010,1_4016,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034377.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 140_1,1218153,1259137,7100,7114,2_7099,2_7113,9,1259345,1288962,4275,4283,1_4274,1_4282,9,+,1259345,1288962,4275,4283,1_4274,1_4282,CP034377.1,Exophiala_lecanii_corni
Exophiala_lecanii_corni,Exophiala_crusticola,CP034377.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 141_1,1371075,1676071,7145,7249,2_7144,2_7248,30,1682706,1797136,4421,4459,1_4420,1_4458,30,+,1682706,1797136,4421,4459,1_4420,1_4458,CP034377.1,Exophiala_lecanii_corni
