genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000003.1,CP034378.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 125_1,3787554,3826034,4792,4807,0_4791,0_4806,7,2142260,2176529,8204,8219,2_8203,2_8218,7,+,2142260,2176529,8204,8219,2_8203,2_8218,BCHY01000003.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000003.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 113_1,2216662,2247620,4315,4328,0_4314,0_4327,12,762456,809041,9290,9310,2_9289,2_9309,12,+,762456,809041,9290,9310,2_9289,2_9309,BCHY01000003.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000003.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 114_1,2359117,2681427,4366,4458,0_4365,0_4457,39,402717,706583,9185,9274,2_9184,2_9273,39,+,402717,706583,9185,9274,2_9184,2_9273,BCHY01000003.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000003.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 115_1,2495538,2517432,4400,4407,0_4399,0_4406,8,1430927,1453651,9495,9503,2_9494,2_9502,8,+,1430927,1453651,9495,9503,2_9494,2_9502,BCHY01000003.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000003.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 117_1,2712705,2929817,4468,4536,0_4467,0_4535,42,982995,1266088,9372,9442,2_9371,2_9441,42,+,982995,1266088,9372,9442,2_9371,2_9441,BCHY01000003.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 155_1,2263177,2333141,5821,5847,0_5820,0_5846,9,1894978,1932827,578,590,2_577,2_589,9,+,1894978,1932827,578,590,2_577,2_589,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 159_1,2522715,2769037,5917,5992,0_5916,0_5991,40,436145,630051,131,181,2_130,2_180,40,+,436145,630051,131,181,2_130,2_180,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 163_1,3054577,3088832,6096,6109,0_6095,0_6108,6,2864940,2899443,870,880,2_869,2_879,6,+,2864940,2899443,870,880,2_869,2_879,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 165_1,3191160,3310435,6132,6175,0_6131,0_6174,30,3518529,3837085,1060,1166,2_1059,2_1165,30,+,3518529,3837085,1060,1166,2_1059,2_1165,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 166_1,3314860,3391700,6177,6198,0_6176,0_6197,20,2715360,2805644,833,855,2_832,2_854,20,+,2715360,2805644,833,855,2_832,2_854,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 137_1,469701,486095,5285,5290,0_5284,0_5289,6,1832303,1920670,2799,2828,2_2798,2_2827,6,+,1832303,1920670,2799,2828,2_2798,2_2827,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 138_1,500858,529275,5293,5303,0_5292,0_5302,10,670758,704662,2444,2456,2_2443,2_2455,10,+,670758,704662,2444,2456,2_2443,2_2455,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 139_1,534766,568115,5305,5316,0_5304,0_5315,9,2705703,2763316,3058,3079,2_3057,2_3078,9,+,2705703,2763316,3058,3079,2_3057,2_3078,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 140_1,606676,727411,5326,5361,0_5325,0_5360,18,3113471,3235278,3189,3243,2_3188,2_3242,18,+,3113471,3235278,3189,3243,2_3188,2_3242,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 142_1,790604,891566,5375,5401,0_5374,0_5400,17,2476338,2574341,2997,3020,2_2996,2_3019,17,+,2476338,2574341,2997,3020,2_2996,2_3019,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 143_1,948561,963012,5416,5422,0_5415,0_5421,6,3035538,3063253,3164,3171,2_3163,2_3170,6,+,3035538,3063253,3164,3171,2_3163,2_3170,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 144_1,963770,1009783,5423,5440,0_5422,0_5439,10,2309529,2386173,2948,2972,2_2947,2_2971,10,+,2309529,2386173,2948,2972,2_2947,2_2971,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034374.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 169_1,3952776,3981561,6362,6372,0_6361,0_6371,5,1265626,1309957,4684,4700,2_4683,2_4699,5,+,1265626,1309957,4684,4700,2_4683,2_4699,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034375.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 145_1,1019037,1073103,5444,5458,0_5443,0_5457,14,2469925,2580449,5883,5915,2_5882,2_5914,14,+,2469925,2580449,5883,5915,2_5882,2_5914,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034375.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 147_1,1320176,1432511,5542,5575,0_5541,0_5574,15,657930,816830,5385,5435,2_5384,2_5434,15,+,657930,816830,5385,5435,2_5384,2_5434,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034375.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 148_1,1533204,1594534,5603,5623,0_5602,0_5622,11,2606890,2642203,5930,5941,2_5929,2_5940,11,+,2606890,2642203,5930,5941,2_5929,2_5940,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034375.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 153_1,2071090,2123573,5767,5787,0_5766,0_5786,9,1228678,1268730,5563,5573,2_5562,2_5572,9,+,1228678,1268730,5563,5573,2_5562,2_5572,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034376.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 151_1,1851346,1903091,5702,5718,0_5701,0_5717,7,1611841,1718855,6427,6458,2_6426,2_6457,7,+,1611841,1718855,6427,6458,2_6426,2_6457,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034376.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 152_1,1938212,2039934,5732,5757,0_5731,0_5756,10,2123455,2261676,6580,6615,2_6579,2_6614,10,+,2123455,2261676,6580,6615,2_6579,2_6614,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034376.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 154_1,2165026,2213889,5797,5806,0_5796,0_5805,6,373346,546092,6062,6109,2_6061,2_6108,6,+,373346,546092,6062,6109,2_6061,2_6108,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 171_1,4058948,4153339,6400,6428,0_6399,0_6427,19,1788230,1896610,9601,9635,2_9600,2_9634,19,+,1788230,1896610,9601,9635,2_9600,2_9634,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000004.1,CP034380.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 172_1,4160190,4436343,6430,6518,0_6429,0_6517,49,1551739,2316253,9536,9733,2_9535,2_9732,49,+,1551739,2316253,9536,9733,2_9535,2_9732,BCHY01000004.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 175_1,177770,268582,6601,6628,0_6600,0_6627,14,1690408,1864295,514,566,2_513,2_565,14,+,1690408,1864295,514,566,2_513,2_565,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 177_1,724198,753342,6782,6793,0_6781,0_6792,9,396013,435661,118,130,2_117,2_129,9,+,396013,435661,118,130,2_117,2_129,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 179_1,915962,932152,6843,6851,0_6842,0_6850,7,1872377,1886184,569,575,2_568,2_574,7,+,1872377,1886184,569,575,2_568,2_574,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 180_1,962359,1268778,6857,6962,0_6856,0_6961,51,1409769,1701096,2672,2762,2_2671,2_2761,51,+,1409769,1701096,2672,2762,2_2671,2_2761,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 181_1,1021015,1083973,6875,6893,0_6874,0_6892,17,56472,131938,2254,2280,2_2253,2_2279,17,+,56472,131938,2254,2280,2_2253,2_2279,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034373.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 187_1,2275505,2344667,7295,7315,0_7294,0_7314,18,592094,675679,3501,3520,2_3500,2_3519,18,+,592094,675679,3501,3520,2_3500,2_3519,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034373.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 195_1,3253571,3281582,7600,7608,0_7599,0_7607,6,679640,698562,3522,3528,2_3521,2_3527,6,+,679640,698562,3522,3528,2_3521,2_3527,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034377.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 182_1,1292985,1311150,6969,6975,0_6968,0_6974,6,1603241,1624557,7227,7232,2_7226,2_7231,6,+,1603241,1624557,7227,7232,2_7226,2_7231,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034377.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 189_1,2534054,2570082,7376,7390,0_7375,0_7389,11,1265942,1313864,7117,7130,2_7116,2_7129,11,+,1265942,1313864,7117,7130,2_7116,2_7129,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034379.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 188_1,2383967,2454848,7324,7347,0_7323,0_7346,12,1612660,1779101,8821,8869,2_8820,2_8868,12,+,1612660,1779101,8821,8869,2_8820,2_8868,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034379.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 194_1,3210516,3503485,7585,7683,0_7584,0_7682,45,533728,832882,8493,8588,2_8492,2_8587,45,+,533728,832882,8493,8588,2_8492,2_8587,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000005.1,CP034379.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 197_1,3514915,3539245,7687,7694,0_7686,0_7693,6,1511630,1554921,8795,8810,2_8794,2_8809,6,+,1511630,1554921,8795,8810,2_8794,2_8809,BCHY01000005.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 208_1,1079993,1263025,8132,8182,0_8131,0_8181,10,46836,251426,13,66,2_12,2_65,10,+,46836,251426,13,66,2_12,2_65,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 218_1,3303986,3342502,8784,8794,0_8783,0_8793,11,2658656,2709543,815,831,2_814,2_830,11,+,2658656,2709543,815,831,2_814,2_830,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 219_1,3351187,3494630,8798,8836,0_8797,0_8835,14,3303607,3397468,999,1028,2_998,2_1027,14,+,3303607,3397468,999,1028,2_998,2_1027,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 203_1,458671,495657,7928,7938,0_7927,0_7937,8,2401790,2458447,2978,2993,2_2977,2_2992,8,+,2401790,2458447,2978,2993,2_2977,2_2992,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 205_1,524859,613831,7951,7975,0_7950,0_7974,19,1931255,2019518,2829,2858,2_2828,2_2857,19,+,1931255,2019518,2829,2858,2_2828,2_2857,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034372.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 207_1,835411,1052606,8054,8121,0_8053,0_8120,25,3313355,3495212,3262,3316,2_3261,2_3315,25,+,3313355,3495212,3262,3316,2_3261,2_3315,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034374.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 213_1,2203437,2344769,8473,8506,0_8472,0_8505,28,868947,1111411,4584,4647,2_4583,2_4646,28,+,868947,1111411,4584,4647,2_4583,2_4646,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034374.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 216_1,2952188,3200406,8673,8745,0_8672,0_8744,35,463928,667347,4463,4520,2_4462,2_4519,35,+,463928,667347,4463,4520,2_4462,2_4519,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034374.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 217_1,3213761,3230186,8752,8758,0_8751,0_8757,6,1492946,1510937,4761,4767,2_4760,2_4766,6,+,1492946,1510937,4761,4767,2_4760,2_4766,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034375.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 202_1,313926,456329,7889,7926,0_7888,0_7925,19,2267064,2464571,5822,5880,2_5821,2_5879,19,+,2267064,2464571,5822,5880,2_5821,2_5879,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034376.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 210_1,1386319,1564069,8224,8284,0_8223,0_8283,30,1345297,1510950,6347,6399,2_6346,2_6398,30,+,1345297,1510950,6347,6399,2_6346,2_6398,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034376.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 211_1,1684864,1830594,8325,8368,0_8324,0_8367,8,949265,1017975,6224,6247,2_6223,2_6246,8,+,949265,1017975,6224,6247,2_6223,2_6246,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034378.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 200_1,104397,230137,7817,7853,0_7816,0_7852,14,1468487,1702011,7995,8061,2_7994,2_8060,14,+,1468487,1702011,7995,8061,2_7994,2_8060,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000006.1,CP034381.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 209_1,1120208,1365352,8143,8216,0_8142,0_8215,14,220820,407787,9817,9872,2_9816,2_9871,14,+,220820,407787,9817,9872,2_9816,2_9871,BCHY01000006.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000007.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 222_1,153101,315776,8903,8950,0_8902,0_8949,33,2907142,3281377,881,993,2_880,2_992,33,+,2907142,3281377,881,993,2_880,2_992,BCHY01000007.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000007.1,CP034370.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 227_1,806548,856724,9103,9115,0_9102,0_9114,8,1065021,1112176,330,345,2_329,2_344,8,+,1065021,1112176,330,345,2_329,2_344,BCHY01000007.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000007.1,CP034371.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 226_1,718350,742251,9074,9084,0_9073,0_9083,9,2974799,3009576,2070,2081,2_2069,2_2080,9,+,2974799,3009576,2070,2081,2_2069,2_2080,BCHY01000007.1,Exophiala_alcalophila
Exophiala_alcalophila,Exophiala_lecanii_corni,BCHY01000007.1,CP034373.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 228_1,895395,1112006,9126,9178,0_9125,0_9177,31,2748061,2976816,4172,4229,2_4171,2_4228,31,+,2748061,2976816,4172,4229,2_4171,2_4228,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 13_1,3642814,3797697,1104,1156,2_1103,2_1155,16,1907260,2039905,607,647,0_606,0_646,16,+,1907260,2039905,607,647,0_606,0_646,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000001.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 15_1,2178926,2202588,667,679,2_666,2_678,6,2137994,2164488,679,691,0_678,0_690,6,+,2137994,2164488,679,691,0_678,0_690,BCHY01000001.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 155_1,1894978,1932827,578,590,2_577,2_589,9,2263177,2333141,5821,5847,0_5820,0_5846,9,+,2263177,2333141,5821,5847,0_5820,0_5846,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 159_1,436145,630051,131,181,2_130,2_180,40,2522715,2769037,5917,5992,0_5916,0_5991,40,+,2522715,2769037,5917,5992,0_5916,0_5991,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 163_1,2864940,2899443,870,880,2_869,2_879,6,3054577,3088832,6096,6109,0_6095,0_6108,6,+,3054577,3088832,6096,6109,0_6095,0_6108,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 165_1,3518529,3837085,1060,1166,2_1059,2_1165,30,3191160,3310435,6132,6175,0_6131,0_6174,30,+,3191160,3310435,6132,6175,0_6131,0_6174,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000004.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 166_1,2715360,2805644,833,855,2_832,2_854,20,3314860,3391700,6177,6198,0_6176,0_6197,20,+,3314860,3391700,6177,6198,0_6176,0_6197,BCHY01000004.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 175_1,1690408,1864295,514,566,2_513,2_565,14,177770,268582,6601,6628,0_6600,0_6627,14,+,177770,268582,6601,6628,0_6600,0_6627,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 177_1,396013,435661,118,130,2_117,2_129,9,724198,753342,6782,6793,0_6781,0_6792,9,+,724198,753342,6782,6793,0_6781,0_6792,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000005.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 179_1,1872377,1886184,569,575,2_568,2_574,7,915962,932152,6843,6851,0_6842,0_6850,7,+,915962,932152,6843,6851,0_6842,0_6850,BCHY01000005.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 208_1,46836,251426,13,66,2_12,2_65,10,1079993,1263025,8132,8182,0_8131,0_8181,10,+,1079993,1263025,8132,8182,0_8131,0_8181,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 218_1,2658656,2709543,815,831,2_814,2_830,11,3303986,3342502,8784,8794,0_8783,0_8793,11,+,3303986,3342502,8784,8794,0_8783,0_8793,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000006.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 219_1,3303607,3397468,999,1028,2_998,2_1027,14,3351187,3494630,8798,8836,0_8797,0_8835,14,+,3351187,3494630,8798,8836,0_8797,0_8835,BCHY01000006.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 222_1,2907142,3281377,881,993,2_880,2_992,33,153101,315776,8903,8950,0_8902,0_8949,33,+,153101,315776,8903,8950,0_8902,0_8949,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034370.1,BCHY01000007.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 227_1,1065021,1112176,330,345,2_329,2_344,8,806548,856724,9103,9115,0_9102,0_9114,8,+,806548,856724,9103,9115,0_9102,0_9114,BCHY01000007.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 49_1,673109,688311,1394,1400,2_1393,2_1399,6,324934,342662,2133,2140,0_2132,0_2139,6,+,324934,342662,2133,2140,0_2132,0_2139,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 50_1,1052050,1105992,1509,1520,2_1508,2_1519,11,350141,396393,2143,2157,0_2142,0_2156,11,+,350141,396393,2143,2157,0_2142,0_2156,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 53_1,487695,605326,1337,1373,2_1336,2_1372,26,478077,575993,2180,2209,0_2179,0_2208,26,+,478077,575993,2180,2209,0_2179,0_2208,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 54_1,1444653,1554037,1614,1645,2_1613,2_1644,17,588107,733528,2215,2257,0_2214,0_2256,17,+,588107,733528,2215,2257,0_2214,0_2256,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 55_1,916153,1050729,1464,1508,2_1463,2_1507,32,758478,898907,2265,2305,0_2264,0_2304,32,+,758478,898907,2265,2305,0_2264,0_2304,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 59_1,1189154,1364304,1543,1593,2_1542,2_1592,30,1139889,1283211,2373,2424,0_2372,0_2423,30,+,1139889,1283211,2373,2424,0_2372,0_2423,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 63_1,2460283,2710364,1900,1978,2_1899,2_1977,24,1516431,1825224,2480,2555,0_2479,0_2554,24,+,1516431,1825224,2480,2555,0_2479,0_2554,BCHY01000002.1,Exophiala_alcalophila
Exophiala_lecanii_corni,Exophiala_alcalophila,CP034371.1,BCHY01000002.1,Exophiala_alcalophila_vs_Exophiala_lecanii_corni: 66_1,2224467,2296863,1835,1855,2_1834,2_1854,9,1848759,1919987,2565,2579,0_2564,0_2578,9,+,1848759,1919987,2565,2579,0_2564,0_2578,BCHY01000002.1,Exophiala_alcalophila
