genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 122_1,1210644,1258532,2925,2942,1_2924,1_2941,15,167344,319049,6013,6045,2_6012,2_6044,15,+,167344,319049,6013,6045,2_6012,2_6044,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034376.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 124_1,1271097,1327014,2948,2967,1_2947,1_2966,17,653903,795248,6142,6187,2_6141,2_6186,17,+,653903,795248,6142,6187,2_6141,2_6186,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_16,CP034381.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 182_1,1377275,1607011,2982,3064,1_2981,1_3063,25,679352,941596,9958,10040,2_9957,2_10039,25,+,679352,941596,9958,10040,2_9957,2_10039,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 79_1,2744494,2918022,4763,4820,1_4762,1_4819,22,1667118,1821071,3815,3867,2_3814,2_3866,22,+,1667118,1821071,3815,3867,2_3814,2_3866,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 83_1,1922898,2087697,4504,4557,1_4503,1_4556,17,1948227,2051569,3908,3942,2_3907,2_3941,17,+,1948227,2051569,3908,3942,2_3907,2_3941,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 87_1,2927722,3087633,4823,4861,1_4822,1_4860,26,2758054,2961965,4173,4224,2_4172,2_4223,26,+,2758054,2961965,4173,4224,2_4172,2_4223,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 83_1,2124215,2147380,4571,4577,1_4570,1_4576,6,2093918,2120965,3950,3956,2_3949,2_3955,6,+,2093918,2120965,3950,3956,2_3949,2_3955,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 133_1,466930,480151,4011,4017,1_4010,1_4016,6,549584,570241,6914,6919,2_6913,2_6918,6,+,549584,570241,6914,6919,2_6913,2_6918,KN847525.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 140_1,1265189,1288962,4276,4283,1_4275,1_4282,6,1224172,1259137,7101,7114,2_7100,2_7113,6,+,1224172,1259137,7101,7114,2_7100,2_7113,KN847525.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 141_1,1682706,1797136,4421,4459,1_4420,1_4458,28,1371075,1676071,7145,7249,2_7144,2_7248,28,+,1371075,1676071,7145,7249,2_7144,2_7248,KN847525.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 143_1,181747,270227,3912,3947,1_3911,1_3946,18,1899749,2101911,7332,7383,2_7331,2_7382,18,+,1899749,2101911,7332,7383,2_7331,2_7382,KN847525.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034377.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 146_1,279406,412700,3949,3990,1_3948,1_3989,24,2445156,2596669,7500,7550,2_7499,2_7549,24,+,2445156,2596669,7500,7550,2_7499,2_7549,KN847525.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 164_1,3863221,3971295,5093,5121,1_5092,1_5120,11,1353416,1407426,8750,8763,2_8749,2_8762,11,+,1353416,1407426,8750,8763,2_8749,2_8762,KN847522.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_17,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 170_1,3582617,3616348,5008,5021,1_5007,1_5020,14,2269916,2306040,9028,9043,2_9027,2_9042,14,+,2269916,2306040,9028,9043,2_9027,2_9042,KN847522.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 33_1,4629587,4927321,6602,6686,1_6601,1_6685,27,650848,913555,1387,1462,2_1386,2_1461,27,+,650848,913555,1387,1462,2_1386,2_1461,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 34_1,4435568,4629339,6543,6601,1_6542,1_6600,46,914459,1150103,1463,1533,2_1462,2_1532,46,+,914459,1150103,1463,1533,2_1462,2_1532,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 36_1,3252625,3280276,6191,6201,1_6190,1_6200,8,1332143,1391203,1584,1601,2_1583,2_1600,8,+,1332143,1391203,1584,1601,2_1583,2_1600,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 37_1,4331093,4399244,6514,6534,1_6513,1_6533,15,1413397,1492351,1607,1627,2_1606,2_1626,15,+,1413397,1492351,1607,1627,2_1606,2_1626,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 39_1,2705137,2724202,6033,6040,1_6032,1_6039,6,1724803,1751011,1699,1707,2_1698,2_1706,6,+,1724803,1751011,1699,1707,2_1698,2_1706,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 40_1,4177325,4223276,6465,6480,1_6464,1_6479,8,1962960,2024692,1762,1775,2_1761,2_1774,8,+,1962960,2024692,1762,1775,2_1761,2_1774,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 43_1,3282611,3414109,6202,6243,1_6201,1_6242,17,2507065,2724997,1913,1984,2_1912,2_1983,17,+,2507065,2724997,1913,1984,2_1912,2_1983,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034371.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 44_1,3000748,3049585,6109,6127,1_6108,1_6126,11,2824613,2882299,2015,2033,2_2014,2_2032,11,+,2824613,2882299,2015,2033,2_2014,2_2032,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 72_1,2460059,2589112,5951,5993,1_5950,1_5992,14,27595,213539,3331,3386,2_3330,2_3385,14,+,27595,213539,3331,3386,2_3330,2_3385,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 73_1,2953906,2992118,6100,6107,1_6099,1_6106,5,364253,376192,3420,3424,2_3419,2_3423,5,+,364253,376192,3420,3424,2_3419,2_3423,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 74_1,3457615,3501896,6258,6276,1_6257,1_6275,17,420340,508151,3440,3473,2_3439,2_3472,17,+,420340,508151,3440,3473,2_3439,2_3472,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 102_1,1734955,1754601,5712,5719,1_5711,1_5718,6,2124844,2143292,4959,4964,2_4958,2_4963,6,+,2124844,2143292,4959,4964,2_4958,2_4963,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 104_1,1077299,1107349,5511,5522,1_5510,1_5521,5,2302443,2338376,5015,5025,2_5014,2_5024,5,+,2302443,2338376,5015,5025,2_5014,2_5024,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 108_1,2131660,2348971,5844,5907,1_5843,1_5906,35,2571508,2877312,5092,5178,2_5091,2_5177,35,+,2571508,2877312,5092,5178,2_5091,2_5177,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 89_1,103058,188913,5205,5233,1_5204,1_5232,19,77757,313232,4344,4416,2_4343,2_4415,19,+,77757,313232,4344,4416,2_4343,2_4415,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 90_1,403041,443641,5294,5306,1_5293,1_5305,10,174830,254968,4375,4398,2_4374,2_4397,10,+,174830,254968,4375,4398,2_4374,2_4397,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 91_1,747281,834834,5398,5426,1_5397,1_5425,25,435608,573801,4455,4491,2_4454,2_4490,25,+,435608,573801,4455,4491,2_4454,2_4490,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 92_1,259140,351062,5250,5280,1_5249,1_5279,17,577049,723043,4493,4539,2_4492,2_4538,17,+,577049,723043,4493,4539,2_4492,2_4538,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 95_1,1129577,1298509,5532,5585,1_5531,1_5584,34,960200,1168569,4610,4660,2_4609,2_4659,34,+,960200,1168569,4610,4660,2_4609,2_4659,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_19,CP034374.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 99_1,1763215,1833483,5724,5746,1_5723,1_5745,13,1608075,1686168,4793,4814,2_4792,2_4813,13,+,1608075,1686168,4793,4814,2_4792,2_4813,KN847520.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 14_1,914850,955698,7216,7231,1_7215,1_7230,15,1440343,1491249,440,455,2_439,2_454,15,+,1440343,1491249,440,455,2_439,2_454,KN847524.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 1_1,964059,991469,7236,7251,1_7235,1_7250,10,264629,311073,72,90,2_71,2_89,10,+,264629,311073,72,90,2_71,2_89,KN847524.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 4_1,1083483,1151969,7281,7303,1_7280,1_7302,9,534556,592479,154,171,2_153,2_170,9,+,534556,592479,154,171,2_153,2_170,KN847524.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 5_1,823919,837270,7180,7187,1_7179,1_7186,7,695297,715397,201,211,2_200,2_210,7,+,695297,715397,201,211,2_200,2_210,KN847524.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,contig_50,CP034370.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 7_1,285936,381988,6981,7015,1_6980,1_7014,27,780122,892396,234,272,2_233,2_271,27,+,780122,892396,234,272,2_233,2_271,KN847524.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034373.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 75_1,520701,576848,7593,7613,1_7596,1_7616,13,555588,631201,3490,3513,2_3489,2_3512,13,+,555588,631201,3490,3513,2_3489,2_3512,KN847523.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 152_1,3320577,3519166,8477,8538,1_8480,1_8541,26,1289022,1806763,7943,8094,2_7942,2_8093,26,+,1289022,1806763,7943,8094,2_7942,2_8093,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 154_1,2705215,2737422,8287,8293,1_8290,1_8296,7,1824017,1858433,8100,8109,2_8099,2_8108,7,+,1824017,1858433,8100,8109,2_8099,2_8108,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 155_1,2921485,3309762,8343,8470,1_8346,1_8473,35,1864958,2040767,8112,8166,2_8111,2_8165,35,+,1864958,2040767,8112,8166,2_8111,2_8165,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034378.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 157_1,3594288,3681062,8558,8589,1_8561,1_8592,9,2135011,2224473,8201,8234,2_8200,2_8233,9,+,2135011,2224473,8201,8234,2_8200,2_8233,KN847521.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 162_1,365475,602431,7535,7621,1_7538,1_7624,30,691367,1129151,8544,8678,2_8543,2_8677,30,+,691367,1129151,8544,8678,2_8543,2_8677,KN847522.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 163_1,787904,1075097,7667,7754,1_7670,1_7757,18,995581,1291740,8639,8729,2_8638,2_8728,18,+,995581,1291740,8639,8729,2_8638,2_8728,KN847522.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 168_1,950247,1232634,7714,7804,1_7717,1_7807,12,1937930,2210010,8914,9008,2_8913,2_9007,12,+,1937930,2210010,8914,9008,2_8913,2_9007,KN847522.1,Exophiala_mesophila
Exophiala_crusticola,Exophiala_lecanii_corni,scaffold_105,CP034379.1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 160_1,107122,220209,7456,7496,1_7459,1_7499,14,83235,272808,8369,8417,2_8368,2_8416,14,+,83235,272808,8369,8417,2_8368,2_8416,KN847527.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 10_1,1162414,1249485,363,387,2_362,2_386,14,1511769,1585457,462,484,1_461,1_483,14,+,1511769,1585457,462,484,1_461,1_483,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 18_1,1770768,1798636,537,544,2_536,2_543,6,1730893,1793612,536,558,1_535,1_557,6,+,1730893,1793612,536,558,1_535,1_557,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 25_1,2826755,3100261,864,948,2_863,2_947,24,2198537,2345927,683,720,1_682,1_719,24,+,2198537,2345927,683,720,1_682,1_719,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 27_1,3165643,3229566,967,978,2_966,2_977,10,1960263,2003059,615,626,1_614,1_625,10,+,1960263,2003059,615,626,1_614,1_625,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 28_1,3438773,3509791,1037,1056,2_1036,2_1055,12,2435840,2629801,749,805,1_748,1_804,12,+,2435840,2629801,749,805,1_748,1_804,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_1,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 9_1,1034545,1158201,318,361,2_317,2_360,19,2507180,2675378,772,818,1_771,1_817,19,+,2507180,2675378,772,818,1_771,1_817,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 14_1,1440343,1491249,440,455,2_439,2_454,15,914850,955698,7216,7231,1_7215,1_7230,15,+,914850,955698,7216,7231,1_7215,1_7230,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 1_1,264629,311073,72,90,2_71,2_89,10,964059,991469,7236,7251,1_7235,1_7250,10,+,964059,991469,7236,7251,1_7235,1_7250,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 4_1,534556,592479,154,171,2_153,2_170,9,1083483,1151969,7281,7303,1_7280,1_7302,9,+,1083483,1151969,7281,7303,1_7280,1_7302,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 5_1,695297,715397,201,211,2_200,2_210,7,823919,837270,7180,7187,1_7179,1_7186,7,+,823919,837270,7180,7187,1_7179,1_7186,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034370.1,contig_50,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 7_1,780122,892396,234,272,2_233,2_271,27,285936,381988,6981,7015,1_6980,1_7014,27,+,285936,381988,6981,7015,1_6980,1_7014,KN847524.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 33_1,650848,913555,1387,1462,2_1386,2_1461,27,4629587,4927321,6602,6686,1_6601,1_6685,27,+,4629587,4927321,6602,6686,1_6601,1_6685,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 34_1,914459,1150103,1463,1533,2_1462,2_1532,46,4435568,4629339,6543,6601,1_6542,1_6600,46,+,4435568,4629339,6543,6601,1_6542,1_6600,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 36_1,1332143,1391203,1584,1601,2_1583,2_1600,8,3252625,3280276,6191,6201,1_6190,1_6200,8,+,3252625,3280276,6191,6201,1_6190,1_6200,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 37_1,1413397,1492351,1607,1627,2_1606,2_1626,15,4331093,4399244,6514,6534,1_6513,1_6533,15,+,4331093,4399244,6514,6534,1_6513,1_6533,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 39_1,1724803,1751011,1699,1707,2_1698,2_1706,6,2705137,2724202,6033,6040,1_6032,1_6039,6,+,2705137,2724202,6033,6040,1_6032,1_6039,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 40_1,1962960,2024692,1762,1775,2_1761,2_1774,8,4177325,4223276,6465,6480,1_6464,1_6479,8,+,4177325,4223276,6465,6480,1_6464,1_6479,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 43_1,2507065,2724997,1913,1984,2_1912,2_1983,17,3282611,3414109,6202,6243,1_6201,1_6242,17,+,3282611,3414109,6202,6243,1_6201,1_6242,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034371.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 44_1,2824613,2882299,2015,2033,2_2014,2_2032,11,3000748,3049585,6109,6127,1_6108,1_6126,11,+,3000748,3049585,6109,6127,1_6108,1_6126,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 47_1,56472,138450,2254,2283,2_2253,2_2282,19,2760921,2827026,2148,2171,1_2147,1_2170,19,+,2760921,2827026,2148,2171,1_2147,1_2170,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 50_1,383858,434141,2355,2370,2_2354,2_2369,8,3359091,3383098,2353,2362,1_2352,1_2361,8,+,3359091,3383098,2353,2362,1_2352,1_2361,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 51_1,479288,592645,2382,2413,2_2381,2_2412,18,3699723,3838298,2465,2513,1_2464,1_2512,18,+,3699723,3838298,2465,2513,1_2464,1_2512,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 53_1,753474,806605,2474,2491,2_2473,2_2490,13,2618489,2676255,2103,2120,1_2102,1_2119,13,+,2618489,2676255,2103,2120,1_2102,1_2119,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 58_1,1405479,1465675,2671,2690,2_2670,2_2689,16,2690255,2747295,2124,2145,1_2123,1_2144,16,+,2690255,2747295,2124,2145,1_2123,1_2144,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 62_1,1760941,1877848,2775,2812,2_2774,2_2811,23,2967635,3057836,2216,2246,1_2215,1_2245,23,+,2967635,3057836,2216,2246,1_2215,1_2245,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 64_1,1906496,2019518,2824,2858,2_2823,2_2857,18,2316306,2430060,2013,2047,1_2012,1_2046,18,+,2316306,2430060,2013,2047,1_2012,1_2046,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 65_1,2100697,2262202,2885,2935,2_2884,2_2934,37,2034740,2156718,1906,1953,1_1905,1_1952,37,+,2034740,2156718,1906,1953,1_1905,1_1952,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 69_1,2806319,3096102,3091,3185,2_3090,2_3184,33,1631319,1897718,1781,1870,1_1780,1_1869,33,+,1631319,1897718,1781,1870,1_1780,1_1869,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034372.1,contig_14,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 71_1,3319272,3429120,3264,3297,2_3263,2_3296,17,1511519,1616623,1747,1775,1_1746,1_1774,17,+,1511519,1616623,1747,1775,1_1746,1_1774,KN847522.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 79_1,1667118,1821071,3815,3867,2_3814,2_3866,22,2744494,2918022,4763,4820,1_4762,1_4819,22,+,2744494,2918022,4763,4820,1_4762,1_4819,KN847521.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 83_1,1948227,2051569,3908,3942,2_3907,2_3941,17,1922898,2087697,4504,4557,1_4503,1_4556,17,+,1922898,2087697,4504,4557,1_4503,1_4556,KN847521.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 87_1,2758054,2961965,4173,4224,2_4172,2_4223,26,2927722,3087633,4823,4861,1_4822,1_4860,26,+,2927722,3087633,4823,4861,1_4822,1_4860,KN847521.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_17,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 83_1,2093918,2120965,3950,3956,2_3949,2_3955,6,2124215,2147380,4571,4577,1_4570,1_4576,6,+,2124215,2147380,4571,4577,1_4570,1_4576,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 72_1,27595,213539,3331,3386,2_3330,2_3385,14,2460059,2589112,5951,5993,1_5950,1_5992,14,+,2460059,2589112,5951,5993,1_5950,1_5992,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 73_1,364253,376192,3420,3424,2_3419,2_3423,5,2953906,2992118,6100,6107,1_6099,1_6106,5,+,2953906,2992118,6100,6107,1_6099,1_6106,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,contig_19,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 74_1,420340,508151,3440,3473,2_3439,2_3472,17,3457615,3501896,6258,6276,1_6257,1_6275,17,+,3457615,3501896,6258,6276,1_6257,1_6275,KN847523.1,Exophiala_mesophila
Exophiala_lecanii_corni,Exophiala_crusticola,CP034373.1,scaffold_105,Exophiala_lecanii_corni_vs_Exophiala_crusticola: 75_1,555588,631201,3490,3513,2_3489,2_3512,13,520701,576848,7593,7613,1_7596,1_7616,13,+,520701,576848,7593,7613,1_7596,1_7616,KN847523.1,Exophiala_mesophila
